DATE,SP500,GOOGLE,AMAZON,APPLE,MICROSOFT
2012-07-13,1356.780029,287.183563,218.389999,86.424286,29.389999
2012-07-16,1353.640015,286.386566,216.009995,86.701431,29.440001
2012-07-17,1363.670044,287.288177,216.929993,86.705711,29.66
2012-07-18,1372.780029,289.295654,217.470001,86.608574,30.450001
2012-07-19,1376.51001,295.422668,226.169998,87.760002,30.67
2012-07-20,1362.660034,304.269531,228.289993,86.328575,30.120001
2012-07-23,1350.52002,306.605774,226.009995,86.261429,29.280001
2012-07-24,1338.310059,302.650604,223.039993,85.845711,29.15
2012-07-25,1337.890015,302.859802,217.050003,82.138573,28.83
2012-07-26,1360.02002,305.53479,220.009995,82.125717,29.16
2012-07-27,1385.969971,316.294464,237.320007,83.594284,29.76
2012-07-30,1385.300049,314.969421,236.089996,85.004288,29.639999
2012-07-31,1379.319946,315.303162,233.300003,87.251427,29.469999
2012-08-01,1375.319946,315.158722,232.089996,86.687141,29.41
2012-08-02,1365,313.20105,230.809998,86.827141,29.190001
2012-08-03,1390.98999,319.46756,234.970001,87.957146,29.75
2012-08-06,1394.22998,320.209778,233.990005,88.935715,29.950001
2012-08-07,1401.349976,319.074036,236.559998,88.701431,30.26
2012-08-08,1402.219971,319.915863,234.380005,88.55143,30.33
2012-08-09,1402.800049,319.975647,234.059998,88.675713,30.5
2012-08-10,1405.869995,319.8013,232.75,88.814285,30.42
2012-08-13,1404.109985,328.772675,232.440002,90,30.389999
2012-08-14,1403.930054,333.081543,233.190002,90.241432,30.129999
2012-08-15,1405.530029,332.523621,237.419998,90.118568,30.200001
2012-08-16,1415.51001,335.17868,241.550003,90.905716,30.780001
2012-08-17,1418.160034,337.305695,241.169998,92.587143,30.9
2012-08-20,1418.130005,336.508698,240.350006,95.021431,30.74
2012-08-21,1413.170044,333.504944,239.449997,93.722855,30.799999
2012-08-22,1413.48999,337.325623,243.100006,95.552856,30.540001
2012-08-23,1402.079956,337.136322,241.199997,94.66143,30.26
2012-08-24,1411.130005,338.047913,245.740005,94.745712,30.559999
2012-08-27,1410.439941,333.360474,243.919998,96.525711,30.690001
2012-08-28,1409.300049,337.360504,246.110001,96.400002,30.629999
2012-08-29,1410.48999,342.720398,247.119995,96.209999,30.65
2012-08-30,1399.47998,339.56723,246.220001,94.83857,30.32
2012-08-31,1406.579956,341.265839,248.270004,95.034286,30.82
2012-09-04,1404.939941,339.248413,247.880005,96.424286,30.389999
2012-09-05,1403.439941,339.08902,246.220001,95.747147,30.389999
2012-09-06,1432.119995,348.394135,251.380005,96.610001,31.35
2012-09-07,1437.920044,351.756531,259.140015,97.205711,30.950001
2012-09-10,1429.079956,349.076569,257.089996,94.677139,30.719999
2012-09-11,1433.560059,344.802582,255.669998,94.370003,30.790001
2012-09-12,1436.560059,344.150055,255.630005,95.684288,30.780001
2012-09-13,1459.98999,351.701721,260.23999,97.568573,30.940001
2012-09-14,1465.77002,353.514954,261.269989,98.754288,31.209999
2012-09-17,1461.189941,353.664368,258,99.968575,31.209999
2012-09-18,1459.319946,357.798889,258.75,100.272858,31.18
2012-09-19,1461.050049,362.391663,261.679993,100.300003,31.049999
2012-09-20,1460.26001,362.7005,260.809998,99.814285,31.450001
2012-09-21,1460.150024,365.624542,257.470001,100.012856,31.190001
2012-09-24,1456.890015,373.290802,254.800003,98.684288,30.780001
2012-09-25,1441.589966,373.181213,252.460007,96.220001,30.389999
2012-09-26,1433.319946,375.323212,249.669998,95.025711,30.17
2012-09-27,1447.150024,376.837524,256.589996,97.331429,30.16
2012-09-28,1440.670044,375.841248,254.320007,95.300003,29.76
2012-10-01,1444.48999,379.467651,252.009995,94.19857,29.49
2012-10-02,1445.75,377.081604,250.600006,94.472855,29.66
2012-10-03,1450.98999,379.826324,255.919998,95.921425,29.860001
2012-10-04,1461.400024,382.590942,260.470001,95.257141,30.030001
2012-10-05,1460.930054,382.391693,258.51001,93.227142,29.85
2012-10-08,1455.880005,377.505005,259.059998,91.167145,29.780001
2012-10-09,1441.47998,370.655701,250.960007,90.835716,29.280001
2012-10-10,1432.560059,370.889801,244.990005,91.558571,28.98
2012-10-11,1432.839966,374.336884,244.220001,89.728569,28.950001
2012-10-12,1428.589966,370.984467,242.360001,89.958572,29.200001
2012-10-15,1440.130005,369.106506,244.179993,90.68,29.51
2012-10-16,1454.920044,370.959564,243.940002,92.827141,29.49
2012-10-17,1460.910034,376.334412,247.490005,92.087143,29.59
2012-10-18,1457.339966,346.202362,244.850006,90.377144,29.5
2012-10-19,1433.189941,339.622009,240,87.120003,28.639999
2012-10-22,1433.819946,338.067841,233.779999,90.575714,28
2012-10-23,1413.109985,338.904694,234.309998,87.622856,28.049999
2012-10-24,1408.75,337.385406,228.490005,88.118568,27.9
2012-10-25,1412.969971,337.614532,222.919998,87.077141,27.879999
2012-10-26,1411.939941,336.314423,238.240005,86.285713,28.209999
2012-10-31,1412.160034,338.879791,232.889999,85.045715,28.540001
2012-11-01,1427.589966,342.511169,232.139999,85.220001,29.52
2012-11-02,1414.199951,342.675568,232.419998,82.400002,29.5
2012-11-05,1417.26001,340.204834,234.330002,83.517143,29.629999
2012-11-06,1428.390015,339.587158,237.559998,83.264282,29.860001
2012-11-07,1394.530029,332.314392,232.059998,79.714287,29.08
2012-11-08,1377.51001,324.927094,227.350006,76.821426,28.809999
2012-11-09,1379.849976,330.277039,226.309998,78.151428,28.83
2012-11-12,1380.030029,331.706696,226.470001,77.547142,28.219999
2012-11-13,1374.530029,328.294464,226.600006,77.557144,27.09
2012-11-14,1355.48999,325.05661,222.949997,76.697144,26.84
2012-11-15,1353.329956,322.421478,220.600006,75.08857,26.66
2012-11-16,1359.880005,322.381622,225.229996,75.382858,26.52
2012-11-19,1386.890015,332.857361,229.710007,80.818573,26.73
2012-11-20,1387.810059,333.73407,233.779999,80.129997,26.709999
2012-11-21,1391.030029,331.691742,238.029999,80.242859,26.950001
2012-11-23,1409.150024,332.737823,239.880005,81.64286,27.700001
2012-11-26,1406.290039,329.340546,243.619995,84.218575,27.389999
2012-11-27,1398.939941,334.102692,243.399994,83.540001,27.08
2012-11-28,1409.930054,340.558502,247.110001,83.277145,27.360001
2012-11-29,1415.949951,344.653168,251.270004,84.194283,26.950001
2012-11-30,1416.180054,347.881042,252.050003,83.611427,26.620001
2012-12-03,1409.459961,346.326874,250.330002,83.741432,26.43
2012-12-04,1407.050049,344.224762,252.490005,82.264282,26.370001
2012-12-05,1409.280029,342.625763,253.960007,76.970001,26.67
2012-12-06,1413.939941,344.274567,253.369995,78.177139,26.73
2012-12-07,1418.069946,340.827484,253.270004,76.178574,26.459999
2012-12-10,1418.550049,341.430237,247.770004,75.688568,26.940001
2012-12-11,1427.839966,347.138824,250.690002,77.341431,27.32
2012-12-12,1428.47998,347.47757,251.759995,77,27.24
2012-12-13,1419.449951,350.037964,251.25,75.669998,27.110001
2012-12-14,1413.579956,349.669342,249.190002,72.827141,26.809999
2012-12-17,1430.359985,359.04422,253.860001,74.118568,27.1
2012-12-18,1446.790039,359.18866,260.399994,76.271431,27.559999
2012-12-19,1435.810059,358.71048,257.98999,75.187141,27.309999
2012-12-20,1443.689941,359.831268,261.5,74.53286,27.68
2012-12-21,1430.150024,356.478821,256.920013,74.190002,27.450001
2012-12-24,1426.660034,353.425262,258.619995,74.309998,27.059999
2012-12-26,1419.829956,353.11145,248.630005,73.285713,26.860001
2012-12-27,1418.099976,351.826263,248.309998,73.580002,26.959999
2012-12-28,1402.430054,348.697998,245.179993,72.798569,26.549999
2012-12-31,1426.189941,352.369232,250.869995,76.024284,26.709999
2013-01-02,1462.420044,360.274597,257.309998,78.432854,27.620001
2013-01-03,1459.369995,360.483826,258.480011,77.442856,27.25
2013-01-04,1466.469971,367.607117,259.149994,75.285713,26.74
2013-01-07,1461.890015,366.003143,268.459991,74.842857,26.690001
2013-01-08,1457.150024,365.280823,266.380005,75.044289,26.549999
2013-01-09,1461.02002,367.681824,266.350006,73.871429,26.700001
2013-01-10,1472.119995,369.35556,265.339996,74.78714,26.459999
2013-01-11,1472.050049,368.613342,267.940002,74.328575,26.83
2013-01-14,1470.680054,360.274597,272.730011,71.678574,26.889999
2013-01-15,1472.339966,361.111481,271.899994,69.417145,27.209999
2013-01-16,1472.630005,356.259644,268.929993,72.298569,27.040001
2013-01-17,1480.939941,354.331879,270.480011,71.811432,27.25
2013-01-18,1485.97998,350.939606,272.119995,71.428574,27.25
2013-01-22,1492.560059,350.12265,270.190002,72.110001,27.15
2013-01-23,1494.810059,369.36554,268.109985,73.43,27.610001
2013-01-24,1494.819946,375.696808,273.459991,64.35714,27.629999
2013-01-25,1502.959961,375.427795,283.98999,62.84,27.879999
2013-01-28,1500.180054,373.963287,276.040009,64.261429,27.91
2013-01-29,1507.839966,375.4328,260.350006,65.46714,28.01
2013-01-30,1501.959961,375.507507,272.76001,65.261429,27.85
2013-01-31,1498.109985,376.434021,265.5,65.07,27.450001
2013-02-01,1513.170044,386.351868,265,64.802856,27.93
2013-02-04,1495.709961,378.092804,259.980011,63.188572,27.440001
2013-02-05,1511.290039,381.440277,266.890015,65.405716,27.5
2013-02-06,1512.119995,383.647003,262.220001,65.335716,27.34
2013-02-07,1509.390015,385.529938,260.230011,66.888573,27.280001
2013-02-08,1517.930054,391.218628,261.950012,67.854286,27.549999
2013-02-11,1517.01001,389.749115,257.209991,68.561432,27.860001
2013-02-12,1519.430054,388.892334,258.700012,66.842857,27.879999
2013-02-13,1520.329956,389.968292,269.470001,66.715714,28.030001
2013-02-14,1521.380005,392.439056,269.23999,66.655716,28.040001
2013-02-15,1519.790039,394.964569,265.089996,65.737144,28.01
2013-02-19,1530.939941,401.918518,269.75,65.71286,28.049999
2013-02-20,1511.949951,394.750366,266.410004,64.121429,27.870001
2013-02-21,1502.420044,396.279633,265.940002,63.722858,27.49
2013-02-22,1515.599976,398.361847,265.420013,64.401428,27.76
2013-02-25,1487.849976,393.908539,259.869995,63.257141,27.370001
2013-02-26,1496.939941,393.589722,259.359985,64.138573,27.370001
2013-02-27,1515.98999,398.396698,263.25,63.509998,27.809999
2013-02-28,1514.680054,399.104065,264.269989,63.057144,27.799999
2013-03-01,1518.199951,401.589752,265.73999,61.495716,27.950001
2013-03-04,1525.199951,409.216156,273.109985,60.007141,28.15
2013-03-05,1539.790039,417.734222,275.589996,61.591427,28.35
2013-03-06,1541.459961,414.137695,273.790009,60.808571,28.09
2013-03-07,1544.26001,414.745422,273.880005,61.511429,28.139999
2013-03-08,1551.180054,414.207458,274.190002,61.674286,28
2013-03-11,1556.219971,415.851288,271.23999,62.552856,27.870001
2013-03-12,1552.47998,412.259735,274.130005,61.204285,27.91
2013-03-13,1554.52002,411.114044,275.100006,61.192856,27.92
2013-03-14,1563.22998,409.236084,265.73999,61.785713,28.139999
2013-03-15,1560.699951,405.629608,261.820007,63.380001,28.040001
2013-03-18,1552.099976,402.386749,257.890015,65.102859,28.1
2013-03-19,1548.339966,404.145172,256.410004,64.927139,28.18
2013-03-20,1558.709961,405.833832,257.279999,64.582855,28.32
2013-03-21,1545.800049,404.115265,253.389999,64.675713,28.110001
2013-03-22,1556.890015,403.642059,257.75,65.987144,28.25
2013-03-25,1551.689941,403.308289,256.019989,66.225716,28.16
2013-03-26,1563.77002,404.693115,260.309998,65.877144,28.16
2013-03-27,1562.849976,399.831329,265.299988,64.582855,28.370001
2013-03-28,1569.189941,395.612152,266.48999,63.237144,28.610001
2013-04-01,1562.170044,399.099091,261.609985,61.272858,28.610001
2013-04-02,1570.25,405.001953,263.320007,61.398571,28.799999
2013-04-03,1553.689941,401.594727,259.029999,61.712856,28.559999
2013-04-04,1559.97998,396.050507,259.079987,61.102856,28.6
2013-04-05,1553.280029,390.062958,255.479996,60.457142,28.700001
2013-04-08,1563.069946,385.978271,258.950012,60.887142,28.59
2013-04-09,1568.609985,387.373016,261.140015,60.997143,29.610001
2013-04-10,1587.72998,393.614624,264.769989,62.241428,30.280001
2013-04-11,1593.369995,393.719238,269.850006,62.047142,28.940001
2013-04-12,1588.849976,393.549866,272.869995,61.400002,28.790001
2013-04-15,1552.359985,389.505035,267.720001,59.978573,28.690001
2013-04-16,1574.569946,395.203674,272.339996,60.89143,28.969999
2013-04-17,1552.01001,389.818878,267.399994,57.542858,28.83
2013-04-18,1541.609985,381.524963,259.420013,56.007141,28.790001
2013-04-19,1555.25,398.441528,260.320007,55.790001,29.77
2013-04-22,1562.5,398.561096,263.549988,56.952858,30.83
2013-04-23,1578.780029,402.441559,268.899994,58.01857,30.6
2013-04-24,1578.790039,405.206177,268.779999,57.922855,31.76
2013-04-25,1585.160034,403.039307,274.700012,58.34,31.940001
2013-04-26,1582.23999,399.213654,254.809998,59.599998,31.790001
2013-04-29,1593.609985,408.000702,249.740005,61.445713,32.610001
2013-04-30,1597.569946,410.745422,253.809998,63.254284,33.099998
2013-05-01,1582.699951,408.683167,248.229996,62.755714,32.720001
2013-05-02,1597.589966,413.256012,252.550003,63.645714,33.16
2013-05-03,1614.420044,421.280945,258.049988,64.28286,33.490002
2013-05-06,1617.5,429.166382,255.720001,65.815712,33.75
2013-05-07,1625.959961,427.014435,257.730011,65.522858,33.310001
2013-05-08,1632.689941,435.183838,258.679993,66.262856,32.990002
2013-05-09,1626.670044,434.112823,260.160004,65.252853,32.66
2013-05-10,1633.699951,438.471497,263.630005,64.709999,32.689999
2013-05-13,1633.77002,437.126556,264.51001,64.96286,33.029999
2013-05-14,1650.339966,441.893677,268.329987,63.408573,33.529999
2013-05-15,1658.780029,456.234924,266.559998,61.264286,33.849998
2013-05-16,1650.469971,450.247375,264.119995,62.082859,34.080002
2013-05-17,1667.469971,452.892456,269.899994,61.894287,34.869999
2013-05-20,1666.290039,452.568665,267.630005,63.275715,35.080002
2013-05-21,1669.160034,451.791565,268.859985,62.808571,34.849998
2013-05-22,1655.349976,443.049347,262.959991,63.049999,34.610001
2013-05-23,1650.51001,439.746735,261.799988,63.162857,34.150002
2013-05-24,1649.599976,435.029388,261.73999,63.592857,34.27
2013-05-28,1660.060059,438.989563,267.290009,63.062859,35.02
2013-05-29,1648.359985,432.533752,265.529999,63.564285,34.880001
2013-05-30,1654.410034,433.754181,266.829987,64.511429,35.029999
2013-05-31,1630.73999,433.983337,269.200012,64.247147,34.900002
2013-06-03,1640.420044,432.195038,266.880005,64.388573,35.59
2013-06-04,1631.380005,427.945953,265.700012,64.187141,34.990002
2013-06-05,1608.900024,428.244843,267.170013,63.587143,34.779999
2013-06-06,1622.560059,430.705597,267.829987,62.637142,34.959999
2013-06-07,1643.380005,438.222443,276.869995,63.115715,35.669998
2013-06-10,1642.810059,443.447845,281.070007,62.69857,35.470001
2013-06-11,1626.130005,438.262299,274.779999,62.514286,34.84
2013-06-12,1612.52002,434.361908,271.670013,61.741428,35
2013-06-13,1636.359985,436.862518,275.790009,62.279999,34.720001
2013-06-14,1626.72998,435.8862,273.98999,61.435715,34.400002
2013-06-17,1639.040039,441.470276,278.059998,61.714287,35
2013-06-18,1651.810059,448.628418,281.76001,61.681427,34.98
2013-06-19,1628.930054,448.658325,278.160004,60.42857,34.59
2013-06-20,1588.189941,440.718079,273.440002,59.548573,33.490002
2013-06-21,1592.430054,438.82019,273.359985,59.07143,33.27
2013-06-24,1573.089966,433.270996,270.609985,57.505714,33.720001
2013-06-25,1588.030029,431.482697,272.089996,57.51857,33.669998
2013-06-26,1603.26001,435.193787,277.570007,56.867142,34.349998
2013-06-27,1613.199951,436.8974,277.549988,56.254284,34.619999
2013-06-28,1606.280029,438.541229,277.690002,56.647144,34.540001
2013-07-01,1614.959961,442.282227,282.100006,58.459999,34.360001
2013-07-02,1614.079956,439.507629,283.730011,59.784286,33.939999
2013-07-03,1615.410034,441.559937,284.029999,60.114285,34.009998
2013-07-05,1631.890015,445.076752,285.880005,59.631428,34.209999
2013-07-08,1640.459961,450.855072,290.589996,59.292858,34.330002
2013-07-09,1652.319946,450.92981,291.529999,60.335712,34.349998
2013-07-10,1652.619995,451.303406,292.329987,60.104286,34.700001
2013-07-11,1675.02002,458.401794,299.660004,61.041428,35.689999
2013-07-12,1680.189941,459.776642,307.549988,60.93,35.669998
2013-07-15,1682.5,460.6185,306.570007,61.062859,36.169998
2013-07-16,1676.26001,458.087982,306.869995,61.457142,36.27
2013-07-17,1680.910034,457.559967,308.690002,61.472858,35.740002
2013-07-18,1689.369995,453.639648,304.109985,61.68,35.439999
2013-07-19,1692.089966,446.625946,305.230011,60.707142,31.4
2013-07-22,1695.530029,453.649597,303.480011,60.901428,32.009998
2013-07-23,1692.390015,450.212494,301.059998,59.855713,31.82
2013-07-24,1685.939941,449.76416,298.940002,62.93,31.959999
2013-07-25,1690.25,442.192566,303.399994,62.642857,31.389999
2013-07-26,1691.650024,441.021942,312.01001,62.998573,31.620001
2013-07-29,1685.329956,439.487701,306.100006,63.970001,31.540001
2013-07-30,1685.959961,443.796539,302.410004,64.760002,31.85
2013-07-31,1685.72998,442.217468,301.220001,64.647141,31.84
2013-08-01,1706.869995,450.421722,305.570007,65.239998,31.67
2013-08-02,1709.670044,451.592316,304.209991,66.077141,31.889999
2013-08-05,1707.140015,450.810242,300.98999,67.064285,31.700001
2013-08-06,1697.369995,446.610992,300.75,66.464287,31.58
2013-08-07,1690.910034,443.662048,296.910004,66.425713,32.060001
2013-08-08,1697.47998,444.6633,295.73999,65.858574,32.889999
2013-08-09,1691.420044,443.54248,297.26001,64.921425,32.700001
2013-08-12,1689.469971,441.101654,296.690002,66.765717,32.869999
2013-08-13,1694.160034,438.979584,293.970001,69.938568,32.23
2013-08-14,1685.390015,433.280945,291.339996,71.214287,32.349998
2013-08-15,1661.319946,428.224915,286.470001,71.129997,31.790001
2013-08-16,1655.829956,426.855042,284.820007,71.761429,31.799999
2013-08-19,1646.060059,431.20871,285.570007,72.534286,31.389999
2013-08-20,1652.349976,431.094147,287.089996,71.581429,31.620001
2013-08-21,1642.800049,433.04184,284.570007,71.765717,31.610001
2013-08-22,1656.959961,435.223663,289.730011,71.851425,32.389999
2013-08-23,1663.5,433.480225,290.01001,71.574287,34.75
2013-08-26,1656.780029,431.577332,286.209991,71.852859,34.150002
2013-08-27,1630.47998,423.487671,280.929993,69.798569,33.259998
2013-08-28,1634.959961,422.690643,281.579987,70.128571,33.02
2013-08-29,1638.170044,426.117798,283.980011,70.242859,33.549999
2013-08-30,1632.969971,421.868744,280.980011,69.602859,33.400002
2013-09-03,1639.77002,428.583557,288.799988,69.797142,31.879999
2013-09-04,1653.079956,434.187561,293.640015,71.241432,31.200001
2013-09-05,1655.079956,438.137756,294.100006,70.752853,31.23
2013-09-06,1655.170044,438.147705,295.859985,71.174286,31.15
2013-09-09,1671.709961,442.366913,299.709991,72.309998,31.66
2013-09-10,1683.98999,442.675751,300.359985,70.662857,32.389999
2013-09-11,1689.130005,446.421692,299.640015,66.815712,32.740002
2013-09-12,1683.420044,444.862549,298.859985,67.527145,32.689999
2013-09-13,1687.98999,442.875,297.920013,66.414284,33.029999
2013-09-16,1697.599976,442.222443,296.059998,64.302856,32.799999
2013-09-17,1704.76001,441.400513,304.170013,65.045715,32.93
2013-09-18,1725.52002,449.973389,312.029999,66.382858,33.32
2013-09-19,1722.339966,447.517609,312.059998,67.471428,33.639999
2013-09-20,1709.910034,449.868774,316.339996,66.772858,32.790001
2013-09-23,1701.839966,441.594788,311.48999,70.091431,32.740002
2013-09-24,1697.420044,441.76416,314.130005,69.871429,32.450001
2013-09-25,1692.77002,436.977112,312.649994,68.790001,32.509998
2013-09-26,1698.670044,437.445343,318.119995,69.459999,32.77
2013-09-27,1691.75,436.558685,316.01001,68.964287,33.27
2013-09-30,1681.550049,436.31958,312.640015,68.10714,33.279999
2013-10-01,1695,441.843872,320.950012,69.708572,33.580002
2013-10-02,1693.869995,442.337006,320.51001,69.937141,33.919998
2013-10-03,1678.660034,436.409241,314.76001,69.058571,33.860001
2013-10-04,1690.5,434.546204,319.040009,69.004288,33.880001
2013-10-07,1676.119995,431.253571,310.029999,69.678574,33.299999
2013-10-08,1655.449951,425.241089,303.230011,68.705711,33.009998
2013-10-09,1656.400024,426.332001,298.230011,69.512856,33.07
2013-10-10,1692.560059,432.498901,305.170013,69.94857,33.759998
2013-10-11,1703.199951,434.366882,310.890015,70.401428,34.130001
2013-10-14,1710.140015,436.419189,310.700012,70.862854,34.450001
2013-10-15,1698.060059,439.358185,306.399994,71.239998,34.490002
2013-10-16,1721.540039,447.338257,310.48999,71.587143,34.639999
2013-10-17,1733.150024,442.735504,310.769989,72.071426,34.919998
2013-10-18,1744.5,503.816559,328.929993,72.69857,34.959999
2013-10-21,1744.660034,499.776703,326.440002,74.480003,34.990002
2013-10-22,1754.670044,501.619812,332.540009,74.267143,34.580002
2013-10-23,1746.380005,513.779236,326.76001,74.994286,33.759998
2013-10-24,1752.069946,510.860168,332.209991,75.987144,33.720001
2013-10-25,1759.77002,505.704498,363.390015,75.137146,35.73
2013-10-28,1762.109985,505.604858,358.160004,75.697144,35.57
2013-10-29,1771.949951,516.185181,362.700012,73.811432,35.52
2013-10-30,1763.310059,513.286072,361.079987,74.985718,35.540001
2013-10-31,1756.540039,513.365784,364.029999,74.671425,35.41
2013-11-01,1761.640015,511.602386,359,74.290001,35.529999
2013-11-04,1767.930054,511.13913,358.73999,75.25,35.939999
2013-11-05,1762.969971,508.852692,358.890015,75.064285,36.639999
2013-11-06,1770.48999,509.465393,356.179993,74.417145,38.18
2013-11-07,1747.150024,502.093018,343.559998,73.21286,37.5
2013-11-08,1770.609985,506.11795,350.309998,74.365715,37.779999
2013-11-11,1771.890015,503.408112,354.380005,74.150002,37.59
2013-11-12,1767.689941,504.000885,349.529999,74.28714,37.360001
2013-11-13,1782,514.307251,356.220001,74.375717,38.16
2013-11-14,1790.619995,515.682068,367.399994,75.451431,38.02
2013-11-15,1798.180054,514.85022,369.170013,74.998573,37.84
2013-11-18,1791.530029,513.848938,366.179993,74.089996,37.200001
2013-11-19,1787.869995,510.685822,364.940002,74.221428,36.740002
2013-11-20,1781.369995,509.246216,362.570007,73.571426,37.080002
2013-11-21,1795.849976,515.104248,368.920013,74.44857,37.400002
2013-11-22,1804.76001,514.018311,372.309998,74.257141,37.57
2013-11-25,1802.47998,521.012146,376.640015,74.82,37.639999
2013-11-26,1802.75,527.228821,381.369995,76.199997,37.349998
2013-11-27,1807.22998,529.570068,386.709991,77.994286,37.599998
2013-11-29,1805.810059,527.816589,393.619995,79.438568,38.130001
2013-12-02,1800.900024,525.271179,392.299988,78.747147,38.450001
2013-12-03,1795.150024,524.663452,384.660004,80.902855,38.310001
2013-12-04,1792.810059,527.114258,385.959991,80.714287,38.939999
2013-12-05,1785.030029,526.695801,384.48999,81.128571,38
2013-12-06,1805.089966,532.937439,386.950012,80.002853,38.360001
2013-12-09,1808.369995,537.057007,384.890015,80.918571,38.709999
2013-12-10,1802.619995,540.30481,387.779999,80.792854,38.110001
2013-12-11,1782.219971,536.633545,382.190002,80.194283,37.610001
2013-12-12,1775.5,532.982239,381.25,80.077141,37.220001
2013-12-13,1775.319946,528.414368,384.23999,79.204285,36.689999
2013-12-16,1786.540039,534.486633,388.970001,79.64286,36.889999
2013-12-17,1781,532.932434,387.649994,79.284286,36.52
2013-12-18,1810.650024,540.349609,395.959991,78.681427,36.580002
2013-12-19,1809.599976,541.081909,395.190002,77.779999,36.25
2013-12-20,1818.319946,548.255005,402.200012,78.431427,36.799999
2013-12-23,1827.98999,555.467957,402.920013,81.441429,36.619999
2013-12-24,1833.319946,553.844055,399.200012,81.095711,37.080002
2013-12-26,1842.02002,556.643555,404.390015,80.557144,37.439999
2013-12-27,1841.400024,557.111816,398.079987,80.012856,37.290001
2013-12-30,1841.069946,552.658508,393.369995,79.21714,37.290001
2013-12-31,1848.359985,558.262512,398.790009,80.145714,37.41
2014-01-02,1831.97998,554.481689,397.970001,79.01857,37.16
2014-01-03,1831.369995,550.436829,396.440002,77.28286,36.91
2014-01-06,1826.77002,556.573853,393.630005,77.704285,36.130001
2014-01-07,1837.880005,567.303589,398.029999,77.148575,36.41
2014-01-08,1837.48999,568.484192,401.920013,77.637146,35.759998
2014-01-09,1838.130005,563.009705,401.01001,76.645714,35.529999
2014-01-10,1842.369995,562.979797,397.660004,76.134285,36.040001
2014-01-13,1819.199951,559.39325,390.980011,76.53286,34.98
2014-01-14,1838.880005,572.553955,397.540009,78.055717,35.779999
2014-01-15,1848.380005,572.165405,395.869995,79.622856,36.759998
2014-01-16,1845.890015,575.951172,395.799988,79.178574,36.889999
2014-01-17,1838.699951,573.116821,399.609985,77.238571,36.380001
2014-01-21,1843.800049,579.677246,407.049988,78.438568,36.169998
2014-01-22,1844.859985,580.334778,404.540009,78.78714,35.93
2014-01-23,1828.459961,577.883972,399.869995,79.454285,36.060001
2014-01-24,1790.290039,559.81665,387.600006,78.010002,36.810001
2014-01-27,1781.560059,548.558838,386.279999,78.64286,36.029999
2014-01-28,1792.5,559.408203,394.429993,72.35714,36.27
2014-01-29,1774.199951,551.39325,384.200012,71.535713,36.66
2014-01-30,1794.189941,565.575073,403.01001,71.397141,36.860001
2014-01-31,1782.589966,588.279968,358.690002,71.514282,37.84
2014-02-03,1741.890015,564.598755,346.149994,71.647141,36.48
2014-02-04,1755.199951,566.954895,347.950012,72.684288,36.349998
2014-02-05,1751.640015,569.465515,346.450012,73.227142,35.82
2014-02-06,1773.430054,577.814209,354.589996,73.215714,36.18
2014-02-07,1797.02002,586.521545,361.079987,74.239998,36.560001
2014-02-10,1799.839966,584.274963,360.869995,75.57,36.799999
2014-02-11,1819.75,592.867798,361.790009,76.565712,37.169998
2014-02-12,1819.26001,591.129272,349.25,76.559998,37.470001
2014-02-13,1829.829956,597.709656,357.200012,77.775711,37.610001
2014-02-14,1838.630005,599.154236,357.350006,77.71286,37.619999
2014-02-18,1840.76001,603.179138,353.649994,77.998573,37.419998
2014-02-19,1828.75,598.92511,347.380005,76.767143,37.509998
2014-02-20,1839.780029,599.806763,349.799988,75.878571,37.75
2014-02-21,1836.25,599.6474,346.76001,75.035713,37.98
2014-02-24,1847.609985,603.991089,351.779999,75.364288,37.689999
2014-02-25,1845.119995,607.722107,358.320007,74.580002,37.540001
2014-02-26,1845.160034,607.806763,359.799988,73.907143,37.470001
2014-02-27,1854.290039,607.328613,360.130005,75.381432,37.860001
2014-02-28,1859.449951,605.555237,362.100006,75.177139,38.310001
2014-03-03,1845.72998,599.099426,359.779999,75.394287,37.779999
2014-03-04,1873.910034,605.186584,363.899994,75.891426,38.41
2014-03-05,1873.810059,606.855347,372.369995,76.05143,38.110001
2014-03-06,1877.030029,607.527832,372.160004,75.821426,38.150002
2014-03-07,1878.040039,605.126831,372.059998,75.777145,37.900002
2014-03-10,1877.170044,603.522827,370.529999,75.845711,37.82
2014-03-11,1867.630005,597.754456,368.820007,76.584282,38.02
2014-03-12,1868.199951,601.395813,370.640015,76.658569,38.27
2014-03-13,1846.339966,592.309875,371.51001,75.807144,37.889999
2014-03-14,1841.130005,584.210266,373.73999,74.955711,37.700001
2014-03-17,1858.829956,593.824219,375.040009,75.248573,38.049999
2014-03-18,1872.25,603.368408,378.769989,75.914284,39.549999
2014-03-19,1860.77002,597.385864,373.230011,75.894287,39.27
2014-03-20,1872.01001,596.344727,368.970001,75.528572,40.330002
2014-03-21,1866.52002,589.311096,360.619995,76.124283,40.16
2014-03-24,1857.439941,576.802979,351.850006,77.027145,40.5
2014-03-25,1865.619995,577.196533,354.709991,77.855713,40.34
2014-03-26,1852.560059,563.87146,343.410004,77.111427,39.790001
2014-03-27,1849.040039,556.930969,338.470001,76.779999,39.360001
2014-03-28,1857.619995,558.456787,338.290009,76.694283,40.299999
2014-03-31,1872.339966,555.445007,336.369995,76.677139,40.990002
